,title,keywords,abstract,eprintid,uri,creators,year,CN_SECURITY,CN_INFRA_WEB_INET,CN_NIRCABLE,CN_NETWORK_PLAN_IMPL,CN_IOT
923,"IMPLEMENTASI ACTIVE DIRECTORY SEBAGAI AUTENTIKASI
PENGGUNA JARINGAN HOTSPOT DI YAYASAN PESANTREN
DARULARAFAH RAYA","RADIUS Server,  IAS  (Internet  Authentication  Service),  AAA, 
Hotspot, Windows Server 2003.","Yayasan Pesantren Darularafah Raya saat ini memberikan fasilitas hotspot 
kepada mahasiswanya. Dan untuk pengguna layanan hotpsotnya sendiri sebagian 
besar adalah dosen,karyawan dan mahasiswa, dengan kemanan yang masih 
menggunakan keamanan jaringan wireless yang paling umum digunakan yaitu mode 
WPA2 PSK yang hanya melakukan otentikasi satu kata sandi, yang tentunya sulit 
untuk menjaga kerahasiaan dari kata sandi tersebut karena satu kata sandi tersebut akan 
digunakan oleh banyak user. 
Pengembangkan sistem jaringan hotspot AAA menggunakan active directory 
yang bekerja menggunakan service Intemet Authentication Service (IAS) pada 
windows server 2003. Sehingga membuat sebuah sistem AAA terpusat, yang akan 
digunakan sebagai database penyimapanan user dan group. Yayasan Pesantren 
Daurlarafah Raya sendiri menggunakan sebuah perangkat mikrotik.Karena mikrotik 
lebih mudak dalam hal pengoperasian dibandingkan jenis router lainya..  
Hal ini berguna karena untuk masuk kedalam jaringan hotspot pengguna harus 
menggunakan informasi usemame dan password yang telah terdaftar didalam database 
Active Directory tersebut.",4293,http://eprints.amikom.ac.id/id/eprint/4293,"[{'nim': '15.11.8940', 'name': {'family': 'Lubis', 'given': 'Ahmad Fauzi', 'lineage': None, 'honourific': None}}]",2019,0,0,0,1,0
924,"IMPLEMENTASI SISTEM HOTSPOT DI CAFÉ GEROBAK KOPI
JENGGO DENGAN REMOTE AUTHENTICATION DIAL IN
USER SERVICE  SEBAGAI SISTEM VOUCHER
BERBASIS MIKROTIK","Internet, Mikrotik, Remote Authentication Dial In User Service, Hotspot, Bandwith.","Sulit dibayangkan pada era teknologi informasi seperti sekarang tanpa
menggunakan teknologi jaringan komputer. Hal ini dapat dilihat dari penggunaan
jaringan komputer pada berbagai bentuk baik itu korporat maupun pribadi.
Teknologi jaringan komputer telah menjadi salah satu kunci penting dalam era
globalisasi dan teknologi informasi, khususnya dalam penggunaan internet.
Didasari atas kebutuhan masyarakat akan penggunaan jaringan computer
dan internet maka dibuatlah hotspot , suatu area dimana masyarakat bisa
menggunakan layanan internet. Pada hotspot ini menggunakan sistem voucher.
Yang mana jika user ingin menggunakan layanan hotspot user harus membeli
voucher yang berisi username dan password untuk dapat mengakses internet pada
area jaringan tersebut. 
Untuk implementasi sistem menggunakan router, dengan sistem operasi
mikrotik, yang mana pada sistem operasi mikrotik memungkinkan untuk mengatur
ketetapan pengaksesan terhadap jaringan publik bagi pengguna yang menggunakan
jaringan kabel maupun nirkabel pada area hotspot yang dapat mempertahankan
performa kerja dari access point dan bandwith hotspot. Media transmini yang
digunakan adalah access point.",4192,http://eprints.amikom.ac.id/id/eprint/4192,"[{'nim': '15.11.8934', 'name': {'family': 'Oktavian', 'given': 'Okky Rizal', 'lineage': None, 'honourific': None}}]",2019,0,0,0,1,0
925,"ANALISIS DAN PERANCANGAN KEAMANAN JARINGAN
MENGGUNAKAN PACKET FILTER FIREWALL MIKROTIK PADASMK NEGERI 1 TRUCUK","Packet filtering, Firewall, Mikrotik","Pemanfaatan jaringan internet pada era saat ini sangatlah penting dalam
membantu segala aktifitas. Terutama bagi suatu perusahaan maupun instansi
pemerintah. Salah satu yang telah memanfaatkan jaringan internet dalam hal
pendidikan adalah SMK N 1 Trucuk. Penggunaan jaringan internet sangatlah
mutlak bagi pengembangan proses pengajaran peserta pendidik. 
SMK N 1 Trucuk sendiri telah memiliki router mikrotik yang digunakan
untuk jaringan hotspot . Namun dalam penerapannya tidak sedikit sering terjadi
kendala yang disebabkan banyaknya paket yang melewati router. Hal ini
dikarenakan terbukanya akses hotspot di SMK Negeri 1 Trucuk secara umum dan
tidak adanya monitoring paket yang melewati router tersebut. 
Penggunaan fitur packet filtering firewall mikrotik pada jaringan SMK
Negeri 1 Trucuk merupakan salah satu solusi agar admin jaringan dapat mengetahui
siapa dan apa paket yang melewati jaringan router tersebut, hal ini juga cukup baik
karena admin tidak perlu menambahkan biaya ataupun menambah perangkat baru
untuk sistem keamanannya.",4036,http://eprints.amikom.ac.id/id/eprint/4036,"[{'nim': '15.11.8994', 'name': {'family': 'Pribadi', 'given': 'Rodeo Bayu', 'lineage': None, 'honourific': None}}]",2019,0,0,0,1,0
926,"ANALISA DAN PERANCANGAN WIRELESS DISTRIBUTION SYSTEM 
(WDS) BERDASARKAN QOS DAN RMA 
(Studi Kasus: Perpustakaan Umum Kabupaten Bantul)","Wireless, Jaringan, QoS, RMA.","Wireless merupakan teknologi komunikasi data yang menghubungkan
jaringan computer tanpa menggunakan kabel sebagai media komunikasinya.
Komunikasi data Wireless dilakukan melalui sinyal radio yang berguna untuk
menggantikan peran media kabel sebagai media komunikasinya. Di Perpustakaan
Umum Kabupaten Bantul dilengkapi fasilitas jaringan wifi gratis dengan nama
SSID PERPUSDA BANTUL 1. Jaringan Wireless di Perpustakaan Umum
Kabupaten Bantul diharapkan dapat menarik banyak anggota untuk datang ke
Pepustakaan dan dimanfaatkan untuk menunjang para anggota perpustakaan
dalam mencari referensi buku ataupun jurnal yang dibutuhkan. 
Pemasalahan yang sering terjadi adalah ketika pengguna berpindah tempat
atau mobilitas yang tinggi sehingga harus berpindah access point yang satu
dengan yang lain secara dinamis. Dengan adanya kemajuan teknologi wireless,
kita dapat menggunakan teknologi WDS (Wireless Distribution System) di
Perpustakaan Umum Kabupaten Bantul agar para pengguna internet dapat
berpindah tempat tanpa harus khawatir memikirkan terjadinya packet loss. 
Penelitian ini diharapkan mampu memberikan solusi terhadap
permasalahan yang terjadi di Perpustakaan Umum Kabupaten Bantul agar
pengunjung atau anggota Perpustakaan dapat terpusakan dari segi palayanan
khusnya internet. Karena alasan itu penelitian ini diharapkan mampu
memganalisis dan merancang WDS (Wireless Distribution System) berdasarkan
QOS dan RMA dengan parameter Thoughput, Delay, Paket loss, dan jiter.",4209,http://eprints.amikom.ac.id/id/eprint/4209,"[{'nim': '14.11.8408', 'name': {'family': 'Rahmawati', 'given': 'Malia', 'lineage': None, 'honourific': None}}]",2019,0,0,0,1,0
927,"ANALISIS DAN PERANCANGAN SISTEM KEAMANAN JARINGAN
BERBASIS (ZPF) ZONE-BASED POLICY FIREWALL","Keamanan jaringan, ZPF, DMZ, router, firewall","Keamanan informasi dan siber merupakan isu yang kompleks. Saat ini
ancaman keamanan terhadap jaringan komputer semakin bervariasi, pengancam
tidak hanya dari pihak eksternal saja tetapi bisa juga dari pihak internal suatu
instansi. Karena siapapun berpotensi menjadi pengancam, maka ancaman terhadap
keamanan jaringan akan selalu ada. Untuk itu perlu adanya sebuah sistem
keamanan jaringan yang dapat menangulangi ancaman dari internal dan eksternal
sekaligus dapat mengontrol aktivitas pengguna pada jaringan. 
Pada Skripsi ini, peneliti mencoba untuk menganalisis pokok-pokok
permasalahan yang ada, dan memberikan solusi dari permasalahan yang ada dengan
membangun sistem keamanan jaringan yang fleksibel dan dapat mengontrol
aktifitas para pengguna. Sistem keamanan yang dibangun mengunakan teknik ZPF
(Zone-based Policy Firewall) dimana jaringan akan dibagi menjadi tiga zona untuk
memudahkan dalam mengontrol aktifitas pengguna dan mengamankan jaringan
dari internal maupun eksternal. 
Produk yang dihasilkan berbentuk prototype sistem keamanan jaringan
berbasis mikrotik. Sistem keamanan ini membagi jaringan menjadi tiga zona yaitu
inside, outside, dan DMZ sedangkan router sebagai firewall. Untuk komunikasi
antar zona akan dibatasi hanya beberapa protokol tertentu yang di ijinkan sehingga
dapat memudahkan dalam memantau aktifitas pengguna.",4133,http://eprints.amikom.ac.id/id/eprint/4133,"[{'nim': '16.11.0886', 'name': {'family': 'Romadhon', 'given': 'Eko Fajar', 'lineage': None, 'honourific': None}}]",2019,0,0,0,1,0
928,"IMPLEMENTASI TELEGRAM BOT SERVICE UNTUK MONITORING
SISTEM JARINGAN BERBASIS MIKROTIK PADA BALAI PENGUJIAN,
INFORMASI PERMUKIMAN DAN BANGUNAN DAN
PENGEMBANGAN JASA KONSTRUKSI  
YOGYAKARTA","Mikrotik, Telegram Bot Service","Perkembangan dunia teknologi jaringan saat ini berkembang sangat pesat.
Kebutuhan jaringan yang terus mengalami peningkatan mengakibatkan ukuran dan
jumlah perangkat jaringan bertambah demi ketersediaan (availability) jaringan agar
tetap optimal. Semakin banyak perangkat jaringan yang terpasang dapat
meningkatkan resiko gangguan maupun kerusakan, dimana kerusakan tersebut
tidak dapat diketahui oleh pemantauan jaringan secara manual serta akan
membutuhkan waktu pemeriksaan jaringan yang cukup lama. 
Perancangan sistem dilakukan menggunakan beberapa langkah untuk
memperoleh hasil yang diinginkan. Telegram Bot Service dan Mikrotik Router
operating system (OS) dapat membantu untuk membuat sebuah sistem monitoring
jaringan. Dimana Mikrotik RouterOS akan menghubungkan sistem jaringan yang
terpasang dengan aplikasi The Dude serta Telegram Bot Service untuk mengatur
sistem notifikasi. Sistem notifikasi akan memberikan rincian kondisi device yang
telah terbaca dan terdeteksi oleh The Dude yang kemudian diatur dan dipasang di
dalam Mikrotik melalui media chat bot Telegram.  
Hasil penelitian ini menunjukkan kondisi device yang terhubung dengan
jaringan. Apabila device mati, rusak dan putus koneksi yang ditandai dengan ping
mengalami timeout, maka kondisi device akan berubah menjadi down. Pada kondisi
tersebut notifikasi akan mengirimkan pesan secara otomatis kepada Network
Administrator melalui Telegram yang berisi informasi device.",4263,http://eprints.amikom.ac.id/id/eprint/4263,"[{'nim': '15.11.8999', 'name': {'family': 'Saraswati', 'given': 'Septiana', 'lineage': None, 'honourific': None}}]",2019,0,0,0,1,0
929,"IMPLEMENTASI KEAMANAN JARINGAN BERBASIS MIKROTIK
DENGAN MENGGUNAKAN METODE FIREWALL FILTERING 
(Studi Kasus di PT. Netindo Solution Divisi ESD)","Mikrotik, Router, Virus, Malware, Firewall.","PT. Netindo Solution adalah perusahaan yang bergerak pada beberapa
bidang dengan dengan keunggulan dan transformasi yang berbeda penulis
memfokuskan pada divisi yang bergerak pada bidang jaringan dan internet yaitu
divisi ESD yaitu anak PT. Netindo Solution yang sekarang sudah berdiri sendiri
sebagai divisi mandiri dan menggunakan jaringan sebagai sarana utama dalam
setiap pekerjaannya. ESD menggunakan Router untuk mengelola jaringan dengan
menggunakan Mikrotik Router yang dimenejemen dengan Winbox guna
memaksimalkan fitur yang ada pada Mikrotik router tersebut 
Penulis memfokuskan pada cara ESD bisa mengatur serta mengontrol
jaringan tersebut supaya tetap lancar, tidak hanya sampai disitu sebagai seorang
teknisi apa yang dilakukan untuk melindungi jaringan dari virus dan gangguan
malware yang bisa saja masuk melalui web tertentu yang bisa merusak sistem
kerja komputer bahkan bisa merusak data base yang telah tersimpan.
 
Berdasarkan penelitian terapan yang telah dilakukan dengan konfigurasi 
Winbox Mikrotik untuk megatur aktivitas jaringan guna melakukan proteksi
jaringan untuk melindungi dari masuknya virus dan malware dari website,  router
mikrotik sebagai akses lalu lintas jaringan harus benar-benar dimaksimalkan
dalam pemanfaatan Firewall dalam keamanan jaringan.",3314,http://eprints.amikom.ac.id/id/eprint/3314,"[{'nim': '16.11.0170', 'name': {'family': 'Aldi', 'given': 'Muhammad', 'lineage': None, 'honourific': None}}]",2020,0,0,0,1,0
930,"ANALISIS DAN PERANCANGAN MENGGUNAKAN METODE NDLC
(NETWORK DEVELOPMENT LIFE CYCLE) JARINGAN HOTSPOT
BERBASIS MIKROTIK OS 4.0 
(STUDY KASUS RUMAH GIMBO COFFEE YOGYAKARTA)","Management bandwidth, Mikrotik,NDLC","Jaringan komputer pada saat ini telah terbukti sebagai sarana komunikasi
dan sebagai sumber informasi yang sangat andal.Penggunaan jaringan bukan lagi
hal yang hanya bisa di akses pribadi banyak tempat umim yang menyediakan
jaringan yang dapat di akses public banyak tool yang dapat mengatur penggunan
jaringan umum salah satunya management bandwidth , kedai kopi gimbo
Yogyakarta menyadari persaingan bidah fasilitas salahsatunya ketersediaan
jaringan untuk kafe.  
 
 
 
 
 
 
Network Development Life Cycle (NDLC) merupakan sebuah metode 
yang bergantung pada proses pembangunan sebelumnya seperti perencanaan
strategi bisnis, daur hidup pengembangan aplikasi, dan analisis pendistribusian
data. Jika pengimplementasian teknologi jaringan dilaksanakan dengan efektif,
maka  akan memberikan  sistem  informasi  yang   akan   memenuhi  tujuan 
bisnis   strategis, kemudian   pendekatan   top-down   dapat   diambil.
 
Dalam penelitian ini peneliti di harapkan memberikan hasil maksimal 
kepeda owner kedai kopi gimbo untuk dapat bersaing memajukan bisnis dalam
menyediayakan internet stabil bagi penggunjung kedai",2856,http://eprints.amikom.ac.id/id/eprint/2856,"[{'nim': '15.11.8520', 'name': {'family': 'Frediyanto', 'given': 'Agung', 'lineage': None, 'honourific': None}}]",2020,0,0,0,1,0
931,"PERANCANGAN DAN IMPLEMENTASI JARINGAN HOTSPOT
MENGGUNAKAN CAPTIVE PORTAL DAN OPTIMALISASI
BANDWIDTH BERBASIS MIKROTIK PADA FOODPEDIA","Mikrotik, Captive Portal, Hotspot","Jaringan internet saat ini menjadi sebuah kebutuhan sehari-hari sebagai media
komunikasi, edukasi, bisnis dan lainnya. Seperti jaringan hotspot nirkabel yang saat
ini banyak di gunakan dalam institusi, salah satunya café atau resto di foodpedia ini
yang sudah menggunakan layanan hotspot/wifi sebagai media promosi ataupun
sebagai daya tarik pelanggan yang ingin sekedar berinternet atau bekerja sambil
menikmati makan dan minuman. akan tetapi jaringan hotpsot pada resto foodpedia
tersebut masih memiliki masalah jaringan yang lambat saat banyak pelanggan yang
menggunakan jaringan tersebut.
Solusi untuk masalah ini adalah membutuhkan manajemen bandwidth dan
autentikasi user pengguna sehingga dapat mengoptimalkan kinerja traffic pada
jaringan hotspot.
Captive portal merupakan autentikasi user dan pengamanan hak pengguna
yang ingin lewat pada jaringan eksternal. dengan menggunakan captive portal dapat
membantu memfilter user yang terdaftar saja yang dapat terhubung pada jaringan
sehingga dapat membantu sebagai pengamanan jaringan hotspot, dengan demikian
captive portal dan manajemen bandwidth pada jaringan hotspot di Foodpedia dapat
berjalan optimal dan efisien.",2418,http://eprints.amikom.ac.id/id/eprint/2418,"[{'nim': '16.11.0241', 'name': {'family': 'Hamsa', 'given': 'Ian McRescue', 'lineage': None, 'honourific': None}}]",2020,0,0,0,1,0
932,"RANCANG BANGUN SISTEM JARINGAN MENGGUNAKAN MIKROTIK
PADA JOGJA MUSIC SCHOOL","Hotspot Server, Management Bandwidth, NDLC","Jogja Music School adalah sebuah tempat kursus yang bergerak di bidang
music. Salah satu fasilitas yang dimiliki adalah internet gratis bagi siswa, orang tua
siswa maupun intruktur pengajar. Masalah utama yang ditemukan di JMS adalah
dibutuhkannya pengelolaan jaringan internet yang memadai koneksi lebih stabil juga
dapat mencakup seluruh bagian JMS. Dan dibutuhkan management bandhwidth
internet agar terbagi rata kepada seluruh pengguna ketika banyak pengguna melakukan
akses internet secara bersamaan serta peningkatan keamanan untuk memudahkan
memantau penggunanya. 
Oleh karena itu timbul solusi dengan menggunakan mikrotik sebagai router,
mikrotik mudah dioperasikan karena menggunakan winbox dalam tampilan GUI.
Selain itu terdapat hotspot server yang didalamnya terdapat beberapa fasilitas
management yang dapat diatur sesuai kebutuhan jaringan.
Metode pengembangan system yang penulis gunakan yaitu mentode Network
Development Life Cycle (NDLC) karena sesuai dengan pokok bahasan yaitu
konfigurasi jaringan komputer yang berkelanjutan yang mencakup tahap Analisis,
Design, Simulation Prototype, Implementasi, Monitoring dan Management.",2393,http://eprints.amikom.ac.id/id/eprint/2393,"[{'nim': '17.11.1192', 'name': {'family': 'Irwansyah', 'given': 'Muhammad Untung', 'lineage': None, 'honourific': None}}]",2020,0,0,0,1,0
933,"ANALISIS DAN PERANCANGAN JARINGAN VIRTUAL-ROUTER
PADA SMK NEGERI 1 SIKUR","Virtual-Router, Jaringan","Untuk dapat bersaing dengan SMK se-Lombok Timur, SMKN 1 Sikur
berupaya mengembangkan serta meningkatkan kemajuan teknologi informasi baik
dari segi fasilitas maupun akademik agar dapat mempercepat proses bisnis pada
bidang komputer dan jaringan. 
Setelah melalukan prapenelitian, pada lab teknik komputer jaringan dan lab
multimedia ternyata ditemukan memiliki dua buah router yang berbeda. Dari kasus
tersebut, peneliti akan melakukan penelitian dengan menerapkan fitur virtualrouter,
yang ditujukan untuk membuat model penerapan jaringan mengunakan
virtual-router agar dapat mengurangi penggunaan router berlebih pada saat
penambahan laboratorium. Hal tersebut dapat menyebabkan pengunaan router yang
kurang efisien. Performa dari penggunaan virtual-router juga akan diukur agar
dapat mempertimbangkan kehandalan dari masing-masing topologi jaringan yang
dirancang. 
Perancangan jaringan virtual-router ini diharapkan dapat memberikan
solusi bagi SMKN 1 Sikur dalam pengembangan topologi jaringan kedepannya,
tentu saja dengan mempertimbangkan performa jaringan yang dihasilkan. Virtualrouter
merupakan
salah
satu
alternatif
administrator,
dengan
membuat
seolah-olah

ada

sebuah router di dalam router itu sendiri. Sehingga penggunaan router
diharapkan menjadi lebih efisien, serta dapat menghemat biaya yang dikeluarkan
oleh instansi.",3130,http://eprints.amikom.ac.id/id/eprint/3130,"[{'nim': '19.21.1413', 'name': {'family': 'Kusuma', 'given': 'Moh Nugraha', 'lineage': None, 'honourific': None}}]",2020,0,0,0,1,0
934,"ANALISIS DAN PERANCANGAN JARINGAN VPN DENGAN
PROTOKOL L2TP DAN IPSEC SEBAGAI MEDIA TRANSFER 
DATA MENGGUNAKAN MIKROTIK","L2TP, IPSec, VPN, QOS, Mikrotik","Semakin berkembangnya proses bisnis dan kebutuhan yang meningkat cepat
menyebabkan diperlukan metoda pertukaran informasi yang mudah, cepat dan
aman. Metoda komunikasi data pada internet tidak menjamin privasi, karena
jaringan internet menghubungkan seluruh penggunanya. Oleh karena itu dibuat
VPN, yakni metoda untuk menghubungkan 2 atau lebih site yang berbeda
sehingga dapat berhubungan secara pribadi melalui jaringan internet.
 L2TP/IPsec VPN merupakan contoh VPN yang telah berkembang saat
ini. L2TP/IPsec VPN menggunakan protokol tunneling L2TP yang merupakan
pengembangan dari PPTP dari Microsoft dan L2F dari Cisco, untuk keamanan 
L2TP menggunakan protokol sekuriti IPsec. Pada umumnya perusahaan 
menggunakan router sebagai gateway untuk menghubungkan jaringan lokal
dengan jaringan internet, hal ini dikarenakan router juga dapat melakukan
pengaturan jaringan hingga tingkat IP. Mikrotik router merupakan salah satu
router yang mendukung L2TP, IPsec.
Dengan menggunakan L2TP/IPSec VPN pada Mikrotik router, dapat
mengamankan data yang dikirim dari potensi penyadapan dari pihak yang tidak
berhak, tetapi dengan menerapkan L2TP/IPSec VPN dapat mengurangi performa
pada saat pengiriman data berdasarkan parameter QOS terutama nilai troughput
yang mengalami penurunan signifikan.",3007,http://eprints.amikom.ac.id/id/eprint/3007,"[{'nim': '16.11.0644', 'name': {'family': 'Manik', 'given': 'Desi Mariana', 'lineage': None, 'honourific': None}}]",2020,0,0,0,1,0
935,"PERANCANGAN DAN IMPLEMENTASI MANAGEMENT  
BANDWITH BERBASIS CAPTIVE PORTAL PADA JARINGAN
WIRELESS HOTSPOT DENGAN MENGGUNAKAN METODE
PEER CONNECTION QUEUE(PCQ) DI KANTOR BALAI DESA
TANJUNG","bandwidth, Hotspot user, internet, traffic","Jaringan internet yang ada di Balai Desa sering digunakan untuk berbagai 
aktifitas, seperti browsing,streaming,hingga download dan upload dengan
berbagai ukuran file. Adakulanya pengguna jaringan internet digunakan secara
bebas dan tidak terbatas, karena pada dasarnya tidak diberlakukan batasan pada
jaringan internet Balai Desa. Baik itu batasan pengguna atau alokasi bandwidth
yang digunakan. Karena tidak ada batasan, maka pengguna dapat menggunakan
akses internet secara bebas bahkan untuk satu pengguna dapat menyambung lebih
dari 1 perangkat elektronik mereka pada jaringan internet di Balai
Desa.Penggunaan jaringan internet yang tidak terbatas yang dilakukan oleh para
pengguna, berbeda dengan ketersedian alokasi bandwidth yang cukup terbatas
yaitu 10 Mbps.
 
Salah satu masalah untuk infrastruktur wifi adalah user illegal yang 
menggunakan infrastruktur tersebut.Captive portal adalah salah satu teknik
mengamankan jaringan hotspot melalui web browser di sisi pengguna.captive
portal dapat digunakan sebagai otentikasi client juga dapat digunakan untuk
manajemen client
 
Jawaban permasalahan tersebut merupakan simulasi yang dilakukan oleh 
penulis untuk memberikan gambaran kepada pihak Balai Desa dalam perancangan
sistem jaringan kedepanya.penulis juga memberikan poin-poin kesimpulan serta
saran dalam sitem jaringan ini untuk pengimplementasikan di lapangan agar
mendapatkan kinerja dan performa yang lebih baik lagi.",2715,http://eprints.amikom.ac.id/id/eprint/2715,"[{'nim': '15.11.8539', 'name': {'family': 'Pambudi', 'given': 'Lingga', 'lineage': None, 'honourific': None}}]",2020,0,0,0,1,0
936,"ANALISIS DAN IMPLEMENTASI  CAPTIVE PORTAL PADA
JARINGAN WLAN PADA SMP NEGERI 1 GIRITONTRO
(Studi Kasus : SMP Negeri 1 Giritontro)","WLAN , hotspot, autentikasi, WiFi, Captive portal","Jaringan komputer nirkabel atau yang lebih dikenal dengan WLAN 
(Wireless Local Area Network) adalah salah satu teknologi yang saat ini sudah 
digunakan secara luas diberbagai institusi. SMP Negeri 1 Giritontro salah satu 
sekolah yang saat ini sudah menyediakan layanan hotspot yaitu sebuah area 
dimana pada area tersebut tersedia koneksi internet wireless yang dapat diakses 
melalui melalui laptop, PDA maupun perangkat lainnya yang mendukung 
teknologi tersebut. 
  
Akan tetapi jaringan hotspot ini sering dimanfaatkan oleh orang-orang 
yang bukan siswa, guru atau staff SMP Negeri 1 Giritontro. Karena pada jaringan 
hotspot tidak memiliki autentikasi user.  
 Solusi untuk mengatasi masalah tersebut, dibutuhkan sebuah sistem 
autentikasi terhadap pengguna jaringan hotspot. Captive portal menjadi 
mekanisme populer bagi infrastruktur komunitas WiFi dan operator hotspot yang 
memberikan authentikasi bagi pengguna.",2634,http://eprints.amikom.ac.id/id/eprint/2634,"[{'nim': '18.21.1294', 'name': {'family': 'Pribadi', 'given': 'Banu Setyo', 'lineage': None, 'honourific': None}}]",2020,0,0,0,1,0
937,"ANALISIS DAN PERANCANGAN JARINGAN BERBASIS INTRANET
MENGGUNAKAN MIKROTIK SEBAGAI MANAJEMEN GATEWAY
DI RSPAU DR. S. HARDJOLUKITO YOGYAKARTA","Intranet, Manajemen, Gateway, Firewall, VPN, Captive Portal,
Queue Tree, Routing, Bandwidth Management.","RSPAU dr. S. Hardjolukito YOGYAKARTA adalah salah satu institusi
yang membutuhkan adanya jaringan komputer untuk mendukung kegiatan
pelayanan dan yang terjadi adalah jaringan intranet RSPAU dr. S. Hardjolukito
YOGYAKARTA masih belum menggunakan manajemen gateway, sehingga
traffic jaringan pada saat beberapa petugas dan pengunjung menggunakan fasilitas
jaringan intranet, traffic jaringan mulai penuh dan seketika lambat dalam
mengakses dan mencari data yang dibutuhkan. Selain itu hak akses atas koneksi
jaringan intranet area rumah sakit belum di atur, sehingga siapa saja dapat
mengakses jaringan intranet, baik petugas maupun pengunjung.
Mikrotik menawarkan fitur kinerja yang luar biasa untuk mengelola
berbagai macam kondisi jaringan, termasuk salah satunya yaitu sebuah institusi
pelayanan kesehatan. Dengan menerapkan mikrotik sebagai manajemen gateway
melalui implementasi firewall, L2TP+IPSec, otentikasi captive portal, routing,
serta menggunakan metode Queue Tree untuk mengoptimalkan penggunaan
bandwidth dan konektivitas pada jaringan RSPAU dr. S. Hardjolukito
YOGYAKARTA mengakibatkan petugas dan pengunjung mendapatkan
kenyamanan dalam berinternet dan bertukar informasi.
Hasil dari analisis dan perancangan yang telah dilakukan terbukti dapat
mengoptimalkan pemakaian bandwidth yang tidak terkontrol, sehingga dengan
metode ini setiap user mendapatkan besaran traffic bandwidth  yang sama dan
juga dapat melakukan filterisasi komunikasi data berdasarkan hak akses yang
sudah di tentukan serta mengatasi  traffic user yang berlebihan, sebab hanya user
yang sudah terdaftar dalam database hotspot saja yang dapat terkoneksi ke ke
dalam jaringan intranet dengan cara memasukkan username dan password serta
setiap user account hanya dapat dipakai oleh satu user dalam waktu yang sama
dan dapat membuat jaringan internal terhubung dari internet.",2492,http://eprints.amikom.ac.id/id/eprint/2492,"[{'nim': '19.21.1418', 'name': {'family': 'Purnama', 'given': 'Sidiq', 'lineage': None, 'honourific': None}}]",2020,0,0,0,1,0
938,"ANALISIS DAN PERANCANGAN MANAJEMEN JARINGAN 
MENGGUNAKAN MIKROTIK ROUTEROS  
STUDY KASUS KANTOR KECAMATAN KELAM PERMAI","Mikrotik RouterOS, Manajemen Jaringan, NDLC","Peracangan Manajemen Jaringan berbasis Mikrotik RouterOS pada study 
kasus Kantor Camat Kelam Permai. Semakin banyak karyawan di kantor maka 
kebutuhan internet juga banyak digunakan untuk mengakses data. Salah satu 
manajemen yang cukup penting yaitu manajemen pada router. Untuk manajemen 
Router agar sesuai dengan kebutuhan yang berkembang dalam setiap ruangan maka 
perlu dilakukan pengaturan secara script yang cukup rumit. Dalam proses 
perkembangan khususnya dalam bidang jaringan komputer membutuhkan 
konfigurasi yang selalu update. Dengan menggunakan system Rotuer Mikrotik 
kebutuhan akan konfigurasi jaringan akan semakin mudah tanpa meninggalkan 
system keamanannya. 
Dengan menggunakan Mikrotik RouterOS kita dapat mengatur konfigurasi 
router dengan mudah menggunakan Winbox sehingga lebih mudah. Selain itu juga 
mikrotik mempunyai fasilitas router, manajemen Bandwith dan firewall yang 
kesemua itu dapat kita atur sesuai dengan kebutuhan pada setiap ruangan yang ada. 
Metode pengembangan system yang penulis gunakan dalam menyusun 
laporan penelitian ini adalah yaitu Network Development Life Cycle (NDLC) 
dikarenakan sesuai dengan pokok bahasan yaitu konfigurasi jaringan komputer 
yang berkelanjutan yang mencakup tahap Analisis, Design, Simulation Prototype, 
Implementation, Monitoring, dan Managemen.",2300,http://eprints.amikom.ac.id/id/eprint/2300,"[{'nim': '17.11.1206', 'name': {'family': 'Putra', 'given': 'Tedy Riyanto', 'lineage': None, 'honourific': None}}]",2020,0,0,0,1,0
939,"IMPLEMENTASI KEAMANAN JARINGAN PADA MIKROTIK 
ROUTER OS MENGGUNAKAN METODE PORT KNOCKING 
DIASRAMA JAMBI SULTAN TAHA SYAEFUDDIN","Keamana Jaringan, Mikrotik Router OS, Metode Port Knocking, Asrama Jambi Sultan Taha Syaefuddin","Saat ini keamanan merupakan salah satu hal yang paling
hal-hal penting. khususnya di bidang Teknologi
dan Informasi. Masalahnya adalah seiring dengan
semakin beragamnya serangan keamanan jaringan yang
terus meningkatkan kehadiran keamanan jaringan
semakin dibutuhkan untuk melindungi Router di
organisasi seperti Mahasiswa Jambi Sultan Taha
Asrama. Router sering menjadi salah satu target dari
penyerang jaringan untuk tujuan melumpuhkan data
lalu lintas, mencuri koneksi internet, dan mengambil kembali
informasi data melalui router selain itu
administrator tidak dapat terus memantau router.
Upaya yang dilakukan adalah dengan menggunakan keamanan jaringan dengan
Metode Port Knocking.
Upaya mengamankan dan menganalisis keamanan jaringan menggunakan
metode Port knocking diharapkan menjadi jalan keluar
dari masalah kurangnya keamanan jaringan di
Asrama Mahasiswa Sultan Taha Jambi",3034,http://eprints.amikom.ac.id/id/eprint/3034,"[{'nim': '16.11.0717', 'name': {'family': 'Putra', 'given': 'Trimadani', 'lineage': None, 'honourific': None}}]",2020,0,0,0,1,0
