,Unnamed: 0,title,keywords,abstract,eprintid,uri,creators,year,SE_AI,SE_WEB,SE_MOBILE,SE_DB,SE_GAME,SE_DM,MM_2D,MM_3D,MM_MI,MM_VIDEO,MM_VFX,MM_MG,CN_SECURITY,CN_INFRA_WEB_INET,CN_NIRCABLE,CN_NETWORK_PLAN_IMPL,CN_IOT
519,669,"CLUSTERING GEMPA BUMI DI PULAU SUMATERA DALAM SATU
TAHUN TERAKHIR DENGAN MENGGUNAKAN ALGORITMA SELF –
ORGANIZING MAPS ( SOMS )","Self-Organizing Map (SOM), Data Mining, Clustering","Indonesia merupakan negara dengan intensitas terjadi gempa yang sangat
tinggi. Hal ini dipengaruhi oleh letak geografis Indonesia yang pada wilayah
tumbukan (pertemuan) 3 (tiga) buah lempeng besar berukuran benua yang secara
terus menerus bergerak. Salah satu wilayah yang rawan terjadi gempa di Indonesia
adalah pulau Sumatera. Dengan memperhatikan tingkat kerawanan yang ada, maka
data gempa yang terjadi di wilayah ini perlu dianalisa dengan cara dikelompokan
sehingga diketahui wilayah mana sajakah yang sering terjadi gempa. 
Pengelompokan gempa dilakukan dengan metode clustering menggunakan 
algoritma Self-Organizing Map (SOM). SOM sendiri merupakan suatu metode
yang digunakan untuk menganalisa data berdimensi tinggi dengan teknik pelatihan
Artificial Neural Network (ANN) yang menggunakan basis winner takes all,
dimana hanya neuron yang menjadi pemenang yang akan diperbarui bobotnya.
Dari hasil clustering algoritma SOM diperoleh hasil yang menunjukkan 
bahwa dari data gempa yang dianalisa sebanyak 71.89% berada pada cluster ke 1
yaitu kerusakan berat, 19.78% pada cluster ke 2 yaitu kerusakan sedang, dan 8.33%
pada cluster ke 3 yaitu kerusakan ringan.",3207,http://eprints.amikom.ac.id/id/eprint/3207,"[{'nim': '15.11.8651', 'name': {'family': 'Rhamadhan', 'given': 'Muhammad Indrayadi', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
520,697,"ANALISIS POTENSI PRODUKSI PADI DI INDONESIA
MENGGUNAKAN ALGORITMA K-MEANS DAN ALGORITMA
SILHOUTTE COUFFCIENT","Produksi Padi,Algoritma K-Means,Algoritma Silhouette Coefficient","Saat ini perkembangan Teknologi Informasi semakin pesat terutama pada 
pengolahan data, terdapat banyaknya data dalam suatu instansi atau lembaga 
pertanian, sehingga memberi kesulitan tehadap pengelompokan data. Namun 
semakin pesatnya Teknologi Informasi dapat diatasi permasalahan tersebut 
dengan menggunakan teknik Data Mining. 
Berdasarkan data hasil pertanian di Badan Pusat Statistik, menampilkan 
wilayah dengan hasil pertanian yang bervariasi dari jumlah data luas panen padi 
dan hasil produksi padi. Pada penelitian ini dilakukan pengelompokan setiap 
provinsi di Indonesia berdasarkan data hasil potensi pertanian yang dimiliki oleh 
masing-masing provinsi.  
Beberapa algoritma yang digunakan dalam teknik data mining dengan 
metode Algoritma K-Means dan Algoritma Silhouette Coefficient. Diharapkan 
dalam proses clustering yang diterapkan menggunakan Algoritma K-Means dapat 
mengelompokkan dan menentukan cluster yang akurat. Dan juga dengan adanya 
Algoritma Silhouette Coefficient diharapkan bisa melihat kualitas dan kekuatan 
klaster, seberapa baik suatu objek ditempatkan dalam suatu klaster.",3273,http://eprints.amikom.ac.id/id/eprint/3273,"[{'nim': '16.11.0269', 'name': {'family': 'Saputra', 'given': 'Raga Maulana Wahyu', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
521,786,"PENGARUH IMPLEMENTASI TEKNIK RESAMPLING DAN FITUR
SELEKSI PADA DATASET IMBALANCE TERHADAP KINERJA
ALGORITMA KLASIFIKASI","Adaptive Synthetic k - Nearest Neighbor, Information Gain,
Ketidakseimbangan   Kelas, Pra pemprosesan, Decision Tree, Naïve Bayes, Fitur Seleksi","Permasalahan klasifikasi yang sering dijumpai adalah ketidakseimbangan
kelas yang berpotensi menimbulkan resiko terjadinya kesalahan klasifikasi akibat
dominasi kelas mayoritas dan menganggap kelas minoritas sebagai noise sample.
Penelitian ini ditujukan sebagai tindakan penanganan terhadap ketidakseimbangan
kelas pada dataset digunakan teknik resampling Adaptive Synthetic k - Nearest
Neighbor dan reduksi dimensi fitur berdasarkan nilai rangking dari relevansi fitur
menggunakan fitur seleksi Information Gain.
Dalam penelitian ini melibatkan tiga skenario dengan lima dataset yang
memiliki imbalance rasio (IR) yang berbeda – beda yang dievaluasi berdasarkan
akurasi dan geometric – mean. Skenario 1 mencapai performa terbaik pada
dataset mammography dengan nilai imbalance ratio 42 dilakukan klasifikasi
menggunakan algoritma Decision Tree mendapat hasil geometric mean (train:
98,59%; test: 72,72%) dan akurasi (train: 99,93%; test: 98,25%) dan algoritma
Naïve Bayes mendapat hasil geometric mean (train: 82,97%; test: 86,03%) dan
akurasi (train: 95,53%; test: 94,81%),  Skenario 2 mencapai performa terbaik
pada dataset libras move dengan nilai imbalance ratio 14 diklasifikasi
menggunakan algoritma Decision Tree mendapat hasil geometric mean (train:
4,16%; test: 99,31%) dan akurasi (train: 4,16%; test: 99,25%) dan algoritma
Naïve Bayes mendapat hasil geometric mean (train: 87,11%; test: 84,03%) dan
akurasi (train: 87,15%; test: 85,18%), dan Skenario 3 mencapai performa terbaik
pada dataset libras move dengan imbalance ratio 14 diklasifikasi menggunakan
algoritma Decision Tree mendapat hasil geometric mean (train: 4,16%; test:
98,62%) dan akurasi (train: 4,16%; test: 98,51%) sedangkan pada algoritma Naïve
Bayes mencapai performa paling baik pada dataset ecoli dengan imbalance ratio
8.6 dengan hasil geometric mean (train: 90,29%; test: 89,97%) dan akurasi (train:
90,62%; test: 90,08%).
Dengan peningkatan hasil performa geometric mean, maka kemampuan
klasifikasi juga meningkat dan lebih peka terhadap data minoritas sehingga hasil
penelitian ini diharapkan mampu dijadikan referensi terhadap penanganan kasus
ketidakseimbangan kelas.",2726,http://eprints.amikom.ac.id/id/eprint/2726,"[{'nim': '17.11.1444', 'name': {'family': 'Wirasakti', 'given': 'Lucky Adhikrisna', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
522,961,"IMPLEMENTASI ALGORITMA C4.5 UNTUK PEREKRUTAN
ANGGOTA TIM E-SPORTS","E-Sports, Data Mining, Pohon Keputusan, Algoritma C4.5","Fenomena E-Sports di dunia yang makin pesat, menciptakan sebuah budaya 
global mulai dari turnamen E-Sports internasional, hingga lahirnya manajemen
yang menaungi tim-tim E-Sports yang saling berkompetisi menjadi yang terbaik,
baik dalam skala nasional atau internasional. Manajemen tim-tim E-Sports
membutuhkan pemain atau talent yang memiliki skill tinggi, namun bukan hanya
tingkat skill pemain yang menentukan keberhasilan tim E-Sports dalam sebuah
turnamen, terdapat faktor-faktor lain yang menentukan keberhasilan suatu tim ESports,

dimana faktor-faktor ini dapat digunakan dalam menentukan keputusan
untuk merekrut pemain atau talent untuk menjadi anggota tim E-Sports. 
Klasifikasi merupakan suatu bentuk pengelompokkan data dimana data yang
digunakan mempunyai kelas label atau target, algoritma-algoritma yang dapat
digunakan untuk menyelesaikan kasus klasifikasi dikategorikan dalam supervised
learning atau pembelajaran yang diawasi, maksud dari pembelajaran yang diawasi
adalah data label atau target ikut berperan sebagai 'supervisor"" yang akan
mengawasi proses pembelajaran dlam mencapai tingkat akurasi atau presisi
tertentu. Algoritma C4.5 dikenal sebagai metode berbasis pohon keputusan
(decision tree). Proses yang terdapat di dalamnya dengan penentuan dan pemilihan
variabel atau atribut dilakukan dengan memakai Gain dan Ratio, dengan mencari
nilai Entropy. Algoritma C4.5 dapat membuahkan hasil yang efektif dalam
mengklasifikasikan kasus.
Hasil penelitian menunjukkan pengujian yang dilakukan terhadap 152 data
dengan pembagian 60% data training dan 40% data testing menghasilkan tingkat
akurasi sebesar 79.03 %. Nilai akurasi tersebut dapat dikatakan cukup baik untuk
mengklasifikasikan seorang talent E-Sports bisa Diterima atau Tidak untuk
menjadi anggota Tim E-Sports.",1330,http://eprints.amikom.ac.id/id/eprint/1330,"[{'nim': '19.21.1372', 'name': {'family': 'Efendi', 'given': 'Akhmad', 'lineage': None, 'honourific': None}}]",2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
523,990,"ANALISIS ALGORITMA K-MEANS DALAM PENGELOMPOKKAN
PERSEBARAN COVID-19
DI INDONESIA","Covid-19, Data Mining, K-Means Clustering, Indonesia","Covid-19 atau Coronavirus merupakan virus yang ditemukan di manusia 
adan hewan. Virus ini dapat menginfeksi manusia hingga menyebabkan berbagai
penyakit seperti flu, hingga penyakit serius seperti Middle East Respiratory
Syndrome (MERS) dan Severe Acute Respiratory Syndrome (SARS). Di
Indonesia penyebaran kasus Covid-19 terus bertambah dan merata di seluruh
provinsi di Indonesia karena penyebaran yang cukup cepat karena luasnya
wilayah di Indonesia sehingga memungkinkan diperlukannya pengelompokkan
berdasarkan wilayah di Indonesia yang akan menghasilkan titik-titik pusat
penyebaran dari kasus Covid-19 ini.
Penelitian ini bertujuan mengelompokkan data Covid-19 kedalam sebuah
cluster dengan menggunakan Data Mining Algoritma K-Means Clustering. Data
Covid-19 yang digunakan dalam penelitian ini adalah data Covid-19 tanggal 6 Juli
2021 yang diambil dari website resmi Kawal Covid-19 (kawalCovid-19.id).
Untuk atribut yang digunakan adalah kasus positif, sembuh, dan meninggal.
Cluster yang terbentuk dari hasil penelitian menggunakan K-Means
Clustering adalah 3 cluster dengan cluster pertama berjumlah 2 provinsi, cluster
kedua 3 provinsi, dan untuk clster ketiga adalah 29 provinsi. Cluster dengan
tingkat penyebaran Covid-19 terbesar adalah cluster satu. Dari penelitian ini
didapatkan akurasi 91,176% dan dievaluasi menggunakan Davies-Bouldin Index
menghasilkan hasil cluster cukup baik dengan nilai 0, 493371469.",1454,http://eprints.amikom.ac.id/id/eprint/1454,"[{'nim': '19.21.1333', 'name': {'family': 'Fitriyani', 'given': 'Nurul Khasanah', 'lineage': None, 'honourific': None}}]",2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
524,1293,"PENERAPAN METODE RANDOM OVER-SAMPLING UNTUK
MENANGANI DATA IMBALANCED CLASS PADA DATA
KLASIFIKASI EMOSI","Ketidak seimbangan data, Oversampling, KNN, Random Oversampling,
SMOTE
Oversampling.","Ketidak seimbangan data merupakan masalah yang sering terjadi dengan 
dicirikan jumlah salah satu kelas jauh lebih banyak dibandingkan jumlah kelas
lainnya. Hal ini sangat berpengaruh terhadap hasil akurasi yang akan didapatkan
yang akan digunakan untuk mengambil keputusan sebuah system.
Pada penelitian ini digunakan 40000 text yang sudah diklasifikasikan
menjadi beberapa emosi. Oleh karena itu untuk menangani ketidak seimbangan
data tersebut maka diusulkan teknik pengambilan sampling yaitu over-sampling
data dengan metode Random Oversampling dan algoritma KNN. 
Setelah dilakukan dua kali percobaan dengan menggunakan metode
oover-sampling dan tidak menggunakan metode over-sampling hasil akurasi
menunjukkan bahwa metode Random Over-sampling + KNN dapat
menyeimbangkan data dengan akurasi sebesar 65% dan metode SMOTE Oversampling
sebesar
67%.",1313,http://eprints.amikom.ac.id/id/eprint/1313,"[{'nim': '19.21.1343', 'name': {'family': 'Setyawinda', 'given': 'Agnes Asthika', 'lineage': None, 'honourific': None}}]",2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
525,1363,"IMPLEMENTASI METODE ENSEMBLE PADA ALGORITMA
KLASIFIKASI TERHADAP KASUS IMBALANCED DATASET","Bagging, Balanced-Bagging, Ketidakseimbangan Kelas, Klasifikasi, Bagging, Balanced-Bagging, Class Imbalance, Decision Tree, Classification.","Algoritma klasifikasi merupakan algoritma yang sangat sering digunakan 
beriringan dengan kebutuhan manusia, namun peneliti sering menjumpai kendala saat
menggunakan algoritma klasifikasi ini. Salah satu permasalahan yang sering sekali
dijumpaioleh peneliti ialah kasus imbalanced dataset. Sehingga dalam penelitian ini
peneliti menyarankan ensemble method untuk mengatasinya salah satu algoritma
ensemble method yang terkenal ialah bagging. Dan disini peneliti juga akan
menyarankan algoritma balanced-bagging untuk meningkatkan kemampuan dari
bagging.

Dalam penelitian ini melibatkan tiga proses klasifikasi berbeda dengan lima
dataset yang memiliki imbalanced ratio (IR) yang berbeda – beda yang dievaluasi
berdasarkan hasil akurasi (balanced accuracy) dan geometric mean. Proses Pertama
merupakan proses klasifikasi pada Base Classifier (tanpa Bagging) dimana mencapai
performa terbaiknya pada dataset pen_digits dengan rata - rata hasil akurasi (92,66%)
dan g-mean (91,85%). Kemudian pada proses kedua merupakan proses klasifikasi
menggunakan Base Classifier (dengan Bagging) dengan dataset yang sama terjadi
peningkatan hasil evaluasi yaitu dengan rata - rata hasil akurasi (92,68%) dan g-mean
(92,31%). Namun pada beberapa dataset yang kurang berisik metode bagging
mengalami penurunan kinerja sehingga dilakukan proses ketiga. Pada proses ketiga ini
dilakukan klasifikasi menggunakan Base Classifier (dengan Balanced-Bagging)
dimana terjadi peningkatan yang hasil evaluasi dengan dataset yang sama yaitu rata -
rata hasil akurasi dan g-mean meningkat menjadi (95,90%), peningkatan hasil evaluasi
ini terjadi pada setiap dataset.

Dengan peningkatan hasil evaluasi baik nilai akurasi maupun g-mean,
menunjukkan bahwa kemampuan klasifikasi juga meningkat dan lebih peka terhadap
dataset minoritas sehingga hasil peelitian ini dapat dijadikan referensi terhadap
penanganan kasus imbalanced dataset.",3569,http://eprints.amikom.ac.id/id/eprint/3569,"[{'nim': '17.11.1401', 'name': {'family': 'Zein', 'given': 'Aditya Ahmad', 'lineage': None, 'honourific': None}}]",2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
526,862,"PERBANDINGAN ALGORITMA ARITHMATIC STRIGHT LINE 
DAN ARITHMATIC GEOMETRIC CURVE 
UNTUK PREDIKSI HARGA BERAS","Sistem Forcasting, Beras, Algoritma Arithmatic Stright Line,
Arithmatic Geometric Curve","Beras merupakan kebutuhan pokok masyarakat Indonesia, yang
mengkonsumsi nasi sebagai makanan harian. Peningkatan populasi penduduk
menyebabkan terjadi ancaman terhadap ketersediaan bahan pangan pokok.
Dengan kenaikan tingkat populasi, maka persediaan pangan di tingkat nasional
maupun regional terus meningkat.   
Beras merupakan suatu komoditas yang akan mempengaruhi laju inflasi, 
perubahan harga beras akan mempengaruhi tingkat upah pekerja atau buruh yang
disebabkan kebutuhan pokok yang semakin meningkat.  Guna untuk melihat
kenaikan harga beras yang akan datang, pada penelitian ini penulis membuat
sistem forecasting terhadap harga beras berbasis web dengan penerapan
Algoritma Arithmatic Stright Line dan Arithmatic Geometric Curve.  
Hasil akhir dari sistem yang dibuat oleh penulis adalah berupa informasi
yang berisi data forecasting yang akan di bandingkan dari dua metode tersebut
dengan tingkat keakuratan, hasil dari nilai pengujian nilai MSE dengan Algoritma
Arithmatic Stright Line adalah 554.082 sedangkan Algoritma Arithmatic
Geometric Curve adalah 623.802. Dengan menggunakan metode RMSE, rata-rata
kesalahan dari Algoritma Arithmatic Stright Line adalah 744, dan Algoritma
Arithmatic Geometric Curve adalah 790, maka dapat dilihat dari hasil pengujian
yang telah dilakukan, Algorithma Arithmatic Stright Line lebih akurat
dibandingkan dengan Algorithma Arithmatic Geometric Curve dalam meramalkan
harga beras. Serta membantu masyarakat guna mempersiapkan diri dalam
menghadapi kenaikan harga beras yang dihasilkan dari proses forecasting yang
telah dilakukan.",1365,http://eprints.amikom.ac.id/id/eprint/1365,"[{'nim': '16.11.0448', 'name': {'family': 'Aji', 'given': 'Wahyu Broto', 'lineage': None, 'honourific': None}}]",2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,1238,"IMPLEMENTASI TEKNIK DEEP LEARNING UNTUK KLASIFIKASI
MOTIF BATIK DENGAN ARSITEKTUR CONVOLUTIONAL 
NEURAL NETWORKS","convolutional neural networks, inception-v3, klasifikasi, motif
batik","Indonesia merupakan bangsa yang dikenal dengan keanekaragaman akan
sumber alam dan budaya, salah satunya yaitu batik. Karena begitu banyaknya
keanekaragaman motif batik yang ada di Indonesia, ada beberapa orang yang
belum mengetahui dan membedakan motif-motif batik. Berdasarakan penelitian
yang sudah dilakukan sebelumnya tentang klasifikasi motif batik, maka dilakukan
penelitian dengan menggunakan metode yang berbeda dari penelitian sebelumnya.
Pada penelitian ini akan mengunakan metode Convolutional Neural Networks
dengan arsitektur inception-v3 dan arsitektur yang dikembangkan sendiri untuk
mengklasifikasi motif batik. Kemudian membandingkan akurasi yang diperoleh
ketika menggunakan arsitektur inception-v3 dengan arsitektur yang
dikembangkan sendiri. 
Penelitian ini menggunakan metode Convolutional Neural Networks 
dengan mengunakan dua arsitektur yaitu arsitektur inception-v3 dan arsitektur 
yang dikembangkan sendiri. Dalam penelitian ini juga menggunakan penambahan
data augmentasi seperti shift, share, zoom, rotation dan fill mode. Kemudian
menggunakan metode confution matrix untuk mengevaluasi hasil setelah
pengujian yang dilakukan terhadap data testing. Pembuatan model dilakuakan
dengan menggunakan google colaboratory. Model yang memiliki akurasi tertinggi
akan diimplementasikan kedalam sebuah aplikasi berbasis web.
 Pengujian dilakukan dengan 200 citra data testing yang terdiri dari citra
original dan citra hasil rotasi sebesar 90˚, 80˚ dan 270˚. Hasil dari evaluasi
menujukan  model yang menggunakan arsitektur inception-v3 mampu
mengklasifikasi motif batik dengan baik, dan mendapatkan akurasi sebesar 84%. 
Model yang menggunakan arsitektur inception-v3 memperoleh akurasi yang
sedikit lebih tinggi dibandingkan dengan model dengan arsitektur yang
dikembangkan sendiri, dimana model yang dikebangkan sendiri hanya
memperoleh akurasi sebesar 81.5%. Kedua model tersebut menggunakan epoch
sebanyak 150 dan menggunkan optimasi adam dengan learning rate sebesar 0.001
dalam proses training-nya.",1803,http://eprints.amikom.ac.id/id/eprint/1803,"[{'nim': '17.11.1533', 'name': {'family': 'Rohman', 'given': 'Arif Nur', 'lineage': None, 'honourific': None}}]",2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,476,"ANALISIS PERBANDINGAN ALGORITMA STEMMING NAZIEF &
ADRIANI DENGAN ALGORITMA STEMMING PORTER UNTUK
STEMMING BAHASA INDONESIA","Stemming, Analisis Perbandingan, Algoritma Stemming Nazief &
Adriani, Algoritma Stemming Porter.","Kebutuhan terhadap informasi sangat meningkat. Banyak informasi
dibutuhkan untuk dapat diperoleh dengan cepat, dan relevan sesuai kebutuhan.
tetapi mengambil informasi yang relevan dan berarti sangat sulit. Berdasarkan hal
tersebut dibutuhkan sebuah sistem untuk memenuhi kebutuhan informasi.
Stemming merupakan proses untuk memetakan berbagai variasi morfologikal
Bahasa Indonesia dari kata menjadi bentuk dasar yang sama, dengan
menghilangkan semua imbuhan baik yang terdiri dari awalan, sisipan, akhiran
dan kombinasi dari awalan dan akhiran pada kata berimbuhan. 

Pada penelitian ini digunakan dua algoritma Nazief dan Adriani dengan
Algoritma Stemming Porter, Penelitian ini membandingkan efektifitas dari
algoritma stemming Porter dengan Algoritma Nazief dan Adriani untuk
stemming Bahasa Indonesia. Untuk membandingkan performa masing-masing
algoritma stemming, dibuat program aplikasi web dengan localhost sederhana
dengan parameter ketepatan akurasi waktu, word conflation class dan index
compression factor. Untuk memudahkan dalam melakukan pengujian maka
dilakukan testing model terhadap aplikasi stemming, Selanjutnya akan dilakukan
evaluasi terhadap hasil stemming. Evaluasi dilakukan untuk mengetahui proses
stemming nilai akurasi dari masing-masing algoritma.

Penulis mengambil judul Analisis Perbandingan Algoritma Stemming
Nazief & Adriani dengan Algoritma Stemming Porter. Pembuatan program
aplikasi ini bertujuan untuk memudahkan dalam memperoleh informasi dalam
bentuk data kata  dasar Bahasa Indonesia setelah dilakukan proses stemming
sehingga data yang didapat relevan sesuai dengan  Kamus Besar Bahasa
Indonesia.",2122,http://eprints.amikom.ac.id/id/eprint/2122,"[{'nim': '16.11.0562', 'name': {'family': 'Hartomi', 'given': 'Ananda Febry', 'lineage': None, 'honourific': None}}]",2020,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
529,547,"IMPLEMENTASI LOGIKA FUZZY SUGENO DAN ALGORITMA C4.5
UNTUK PREDIKSI CUACA BERBASIS WEB","Data Mining, Analisis, Diagnosa, Kecerdasan Buatan, Prediksi,
Cuaca","Data mining adalah serangkaian proses untuk menggali nilai tambah
informasi yang selama ini tidak diketahui secara manual dari suatu database.
Salah satu penerapan sistem data mining adalah dalam mencari kondisi cuaca.
Pada penelitian ini dilakukan implementasi menggunakan dua algoritma yaitu
C4.5 dan Fuzzy Sugeno, kedua algoritma ini diuji untuk dibadingkan hasil akurasi
kinerjanya untuk mencari solusi terbaik di penelitian selanjutnya.
Masalah prediksi cuaca dalam sistem ini diselesaikan menggunakan metode C4.5
dan Fuzzy Sugeno. Proses penentuan diagnosa dalam sistem ini diawali dengan
klasifikasi di setiap algoritma menggunakan rule base yang telah ditentukan
sebelumnya.
Hasil akhir dari penelitian ini adalah suatu tingkat akurasi algoritma untuk
memprediksi cuaca  yang menunjukan tingkat validasi sistem yang telah diproses
sebelumnya.",2454,http://eprints.amikom.ac.id/id/eprint/2454,"[{'nim': '17.11.1681', 'name': {'family': 'Marviyantika', 'given': 'Sella', 'lineage': None, 'honourific': None}}]",2020,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
530,806,"PERBANDINGAN LOGISTIC REGRESSION DAN RANDOM FOREST
MENGGUNAKAN CORRELATION-BASED FEATURE SELECTION
UNTUK DETEKSI  WEBSITE PHISING","website phising, klasifikasi, logistic regression, random forest,
correlation-based feature selection (CFS).","Dunia pada saat ini tengah mengalami perkembangan pada bidang 
teknologi dan komunikasi secara massif, terlebih pada masa pandemi saat ini yang
mengharuskan kita semua belajar bahkan bekerja secara daring. Hal ini yang
memicu banyaknya kejahatan di dunia internet. Salah satunya yaitu mencuri data
pengguna internet melalui sebuah website palsu yang dibangun seperti asli atau
disebut juga website phising.
Pada penenitian ini, untuk mengatasi maraknya website phising di dunia
maya, maka diperlukan suatu model klasifikasi untuk mendeteksi website yang
terindikasi phising dengan menggunakan kinerja terbaik dari salah satu algoritma
klasifikasi logistic regression dan random forest. Untuk meningkatkan kinerja
algoritma klasifikasi dilakukan seleksi fitur menggunkan metode correlation-based
feature selection (CFS) untuk menyeleksi atribut yang paling berpengaruh dalam
mendeteksi web phising.
Berdasarkan hasil uji coba, penerapan algoritma klasifikasi logistic
regression dan random forest dalam klasifikasi web phishing dihasilkan akurasi
sebesar 93,035 % dan 96.834 %, setelah dilakukan seleksi fitur dengan CFS akurasi
yang dihasilkan menjadi 92.718 % dan 97.015 %. Dari uji coba terjadi peningkatan
akurasi pada random forest sebesar 0,181 % dan terjadi penurunan yang tidak
signifikan pada logistic regression. Hasil uji coba membuktikan bahwa seleksi fitur
dengan CFS dapat menghilangkan atribut redundan dan dihasilkan akurasi
algoritma klasifikasi yang tidak jauh berbeda ketika atribut lengkap.",928,http://eprints.amikom.ac.id/id/eprint/928,"[{'nim': '17.11.1708', 'name': {'family': '-', 'given': 'Farida', 'lineage': None, 'honourific': None}}]",2021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
531,576,IMPLEMENTASI ALGORITMA A-STAR UNTUK PERGERAKAN NPC PADA GAME KNIGHT SLASHER,"Kecerdasan buatan, Algoritma A-Star, Node, Pathfinding, NPC","Dalam keseharian setiap orang pastinya tidak jauh dari kata masalah.
Masalah yang datang tersebut tidak dapat diprediksi kapan akan terjadi, baik itu
masalah besar maupun masalah kecil. Rintangan selalu ada di setiap masalah yang
sedang dihadapi oleh masing-masing individu dengan langkah penyelesaian yang
berbeda-beda. Layaknya sebuah permainan dibutuhkan sebuah solusi yang tepat di
setiap langkah pemecahan masalah sehingga hasil yang didapatkan optimal.  
Masalah tersebut dapat diselesaikan menggunakan kecerdasan buatan yaitu
penerapan algoritma. Dalam hal ini penulis menggunakan Algoritma A-Star sebagai
solusi permasalahan untuk diterapkan pada pergerakan karakter musuh. Algoritma
A-Star adalah algoritma yang digunakan untuk mendapatkan jalur terbaik dalam
setiap node yang dilewati oleh karakter. Menggunakan pathfinding sebagai metode
untuk mengubah posisi karakter di dalam game dari posisi awal menuju posisi
akhir. 
Dalam penelitian ini Algoritma A-Star yang diterapkan ke NPC dapat
mencari jalur tercepat menuju pemain utama. Dengan menerapkan metode openlist
dan close list yang ada pada A-Star, NPC mencari titik node awal dan menuju
pemain utama sebagai titik akhir. Pada NPC yang tidak diterapkan algoritma hanya
diam dan tidak menunjukkan aksi apapun.",2421,http://eprints.amikom.ac.id/id/eprint/2421,"[{'nim': '16.11.0280', 'name': {'family': 'Nugraha', 'given': 'Fauzan Ady', 'lineage': None, 'honourific': None}}]",2020,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
532,50,"ANALISIS SENTIMEN PENGGUNA TWITTER TERHADAP KUALITAS
DAN PELAYANAN JNE MENGGUNAKAN ALGORITMA 
RANDOM FOREST","random forest, gini, analisis sentimen, data mining, entropy","JNE atau nama resminya adalah Tiki Jalur Nugraha Ekakurir adalah 
perusahaan yang bergerak dibidang pengiriman dan logistik. Internet saat ini
menjadi cara berkomunikasi yang sangat efisien, karena berbagai lapisan
masyarakat Indonesia hampir bisa menggunakan internet. Begitu juga dengan
penyedia jasa, banyak yang menggunakan sosial media sebagai pelayanan
terhadap pelanggannya. 
 
Untuk mengetahui pelanggan puas atau tidak, maka harus melalui proses 
peninjauan atau analisis data yang telah tersedia menggunakan metode sentimen
analisis. Data yang akan diambil dan diolah adalah tweet dari pelanggan jasa
pengiriman JNE mengenai pelayanan pihak pengiriman jasa tersebut. 
 
Data diperoleh dengan cara scrapping menggunakan alat dari pihak ketiga 
yaitu TAGSv6.1, lalu data yang didapat dengan scrapping tersebut akan
dirapihkan dengan melakukan penghapusan simbol, ubah ke huruf kecil, hapus
kata yang tidak perlu, setelah itu kalimat dibagi menjadi kata tersendiri untuk
dicari bobot dari kata tersebut. Selanjutnya menggunakan algoritma random forest
dengan metode information gain dan gini, data dilatih dengan label yang sudah
diberi yaitu positif,netral dan negatif. Hasil akurasi yang didapat menggunakan
information gain adalah sebesar 67.61% dan gini sebesar 67.33%.",4063,http://eprints.amikom.ac.id/id/eprint/4063,"[{'nim': '15.11.9333', 'name': {'family': 'Ashofa', 'given': 'M Jembar', 'lineage': None, 'honourific': None}}]",2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
